Whole Person Physiome Table for Urinary System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Katalin Susztak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000‑0002‑1005‑3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Brenner & Rector’s The Kidney, 11th Edition (2020)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,9/23/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in Function/Notes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.).",,,,"Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","List anatomical structures involved in the physiological function as a hierarchy, starting with an organ in Structure/1, part of an organ in Structure/2, and smaller sub-parts in subsequent columns. Add more columns if needed. For the LABEL and ID columns, use UBERON if possible or FMA as an alternative ontology.",,,,,,,,,,,,,,,,,,,,,,,,OPTIONAL: Cell (with ID if possible) to specify certain tissues or cell types within the anatomical structure,,,,,,"OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"DO NOT FILL THIS OUT YET. These columns will list body states or conditions that change the physiological process. (e.g., ""fed"", ""fasted"")",,"DO NOT FILL THIS OUT YET. These columns will indicate the changes that occur during the corresponding body states. (e.g., ""increase"", ""decrease"")",,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,Function/Notes,Process,Process triple,Process Logic,Process Logic,TimeScale,Structure/1,Structure/1/LABEL,Structure/1/ID,Structure/2,Structure/2/LABEL,Structure/2/ID,Structure/3,Structure/3/LABEL,Structure/3/ID,Structure/4,Structure/4/LABEL,Structure/4/ID,Structure/5,Structure/5/LABEL,Structure/5/ID,Structure/6,Structure/6/LABEL,Structure/6/ID,Structure/7,Structure/7/LABEL,Structure/7/ID,Structure/8,Structure/8/LABEL,Structure/8/ID,Cell/1,Cell/1/LABEL,Cell/1/ID,Cell/2,Cell/2/LABEL,Cell/2/ID,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,State/1,State/2,Regulation/1,Regulation/2,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
urinary system,renal system process,GO:0003014,Response to stimuli,response to stimulus,GO:0050896,Bladder storage,,,Detrusor relaxation,micturition,GO:0060073,,,,,,,,,,,,,Storage phase,Sympathetic β₂/β₃ → relaxation during filling,Sympathetic β₂/β₃ – leads to – outlet relaxation during filling,Sympathetic β₂/β₃ ↑ → relaxation during filling ↑,Sympathetic β₂/β₃ ↓ → relaxation during filling ↓,seconds,Bladder,urinary bladder,UBERON:0001255,Detrusor,urinary bladder detrusor smooth muscle,UBERON_0000381,SNS innervation,sympathetic nervous system,UBERON:0000013,,,,,,,,,,,,,Bladder volume (cystometry),,,PVR,,,,,,,,,CV,,,ANS,,,,,,CV,,,ANS,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,BP regulation,renal response to blood flow involved in circulatory renin-angiotensin regulation of systemic arterial blood pressure,GO:0001999,Renin secretion (RAAS),renal response to blood flow involved in circulatory renin-angiotensin regulation of systemic arterial blood pressure,GO:0001999,,,,,,,,,,,,,"TGF, baroreceptor, sympathetic control of renin",Macula densa NaCl sensing; JG cell renin release,Macula densa – senses – NaCl， JG cell – releases – renin,Macula densa ↑ → NaCl sensing ↑ → JG cell renin release ↑,Macula densa ↓ → NaCl sensing ↓ → JG cell renin release ↓,minutes,Kidney,kidney,UBERON:0002113,JG apparatus,juxtaglomerular apparatus,UBERON:0002303,Macula densa & JG cells,juxtaglomerular apparatus,UBERON:0002303,Afferent arteriole,renal afferent arteriole,UBERON:0004639,,,,,,,,,,Plasma renin activity,Renin [Enzymatic activity/volume] in Plasma,LOINC 2915-7,BP (mmHg),,,Serum aldosterone,,,,,,Cardiovascular (BP),,,Endocrine (Aldosterone),,,,,,Cardiovascular (BP),,,Endocrine (Aldosterone),,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,"17, 20",,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Buffering,,,Net acid excretion,,,,,,,,,,,,,,,Defines renal acid excretion,NAE = NH₄⁺ + TA − HCO₃⁻ excreted,"NH₄⁺ – contributes to – NAE；TA (titratable acid) – contributes to – NAE；
 HCO₃⁻ – reduces – NAE",NH₄⁺ ↑ & TA ↑ & HCO₃⁻ ↓ → NAE ↑,NH₄⁺ ↓ & TA ↓ & HCO₃⁻ ↑ → NAE ↓,hours–days,Kidney,kidney,UBERON:0002113,Nephron,nephron,UBERON:0001285,PT,renal cortex tubule,UBERON:0006853,TALH,thick ascending limb of loop of Henle,UBERON:0001291,CD,kidney collecting duct epithelium,UBERON:0014388,,,,,,,,,,kidney proximal convoluted tubule epithelial cell,kidney proximal convoluted tubule epithelial cell,CL:1000838,kidney proximal straight tubule epithelial cell,kidney proximal straight tubule epithelial cell,CL:1000839,Urinary NH₄⁺,,,Titratable acid (mmol/d),,,Urinary HCO₃⁻,,,,,,Respiratory system,,,Diet acids,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,21,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Buffering,,,Type A vs. B intercalated cell polarity,,,,,,,,,,,,,,,Polarity of IC cells,"α cells secrete H⁺, β cells secrete HCO₃⁻",α – secrete – H⁺; β – secrete – HCO₃⁻,α ↑ → H⁺ secretion ↑; β ↑ → HCO₃⁻ secretion ↑,α ↓ → H⁺ secretion ↓; β ↓ → HCO₃⁻ secretion ↓,minutes–hours,Kidney,kidney,UBERON:0002113,Collecting duct,kidney collecting duct epithelium,UBERON:0014388,,,,,,,,,,Intercalated cells,kidney collecting duct epithelial cell,CL:1000454,,,,Urine pH,,,Urinary bicarbonate,,,,,,,,,Acid–base,,,Resp,,,,,,Acid–base,,,Resp,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,21,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Calcium balance,,,Ca²⁺ reabsorption (DCT),,,,,,,,,,,,,,,"~8–9% distal, hormonally regulated; thiazides reduce calciuria",TRPV5 channels; PTH increases distal Ca²⁺ reabsorption,TRPV5 channels – mediates – distal Ca²⁺ reabsorption; PTH – increases – distal Ca²⁺ reabsorption,PTH ↑ → distal Ca²⁺ reabsorption ↑ via TRPV5 channels,PTH ↓ → distal Ca²⁺ reabsorption ↓ via TRPV5 channels,hours,Kidney,kidney,UBERON:0002113,Nephron,nephron,UBERON:0001285,,,,,,,,,,Distal convoluted tubule,epithelial cell of distal tubule,CL:0002305,,,,Serum Ca²⁺ (mg/dL),,,Urine Ca²⁺,,,PTH (pg/mL),,,,,,PTH,,,Vitamin D,,,,,,PTH,,,Vitamin D,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Chloride handling,,,Cl⁻ reabsorption,,,,,,,,,,,,,,,Coupled to Na⁺ movement,"Paracellular in PT, NKCC2 in TAL, NaCl cotransporter in DCT",Paracellular – mediates – transport in PT; NKCC2 – mediates – ion reabsorption in TAL; NaCl cotransporter – mediates – NaCl reabsorption in DCT,Paracellular ↑ → transport in PT ↑; NKCC2 ↑ → ion reabsorption in TAL ↑; NaCl cotransporter ↑ → NaCl reabsorption in DCT ↑,Paracellular ↓ → transport in PT ↓; NKCC2 ↓ → ion reabsorption in TAL ↓; NaCl cotransporter ↓ → NaCl reabsorption in DCT ↓,minutes,Kidney,kidney,UBERON:0002113,Nephron,nephron,UBERON:0001285,PT,renal cortex tubule,UBERON:0006853,TAL,thick ascending limb of loop of Henle,UBERON:0001291,DCT,distal convoluted tubule,UBERON:0001292,,,,,,,,,,kidney proximal convoluted tubule epithelial cell,kidney proximal convoluted tubule epithelial cell,CL:1000838,kidney proximal straight tubule epithelial cell,kidney proximal straight tubule epithelial cell,CL:1000839,Serum Cl⁻,,,Urine Cl⁻,,,Plasma osmolality,,,,,,Na⁺ transport,,,RAAS,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Dilution mechanisms,,,Free water excretion,renal water homeostasis,GO:0003091,,,,,,,,,,,,,Gradient disruption with volume expansion; diuresis,Low ADH; high DTL/TAL flow washes out gradient (diuresis),Low ADH – reduces – water reabsorption; High DTL/TAL flow – washes out – medullary gradient,Low ADH & high DTL/TAL flow ↑ → water reabsorption ↓ → medullary gradient ↓ → diuresis ↑,ADH ↑ & DTL/TAL flow ↓ → water reabsorption ↑ → medullary gradient preserved → diuresis ↓,hours,Kidney,kidney,UBERON:0002113,Nephron,nephron,UBERON:0001285,Loop of Henle,Loop of Henle,UBERON:0001288,Vasa recta,vasa cecta,UBERON:0004726,Collecting duct,kidney collecting duct epithelium,UBERON:0014388,,,,,,,,,,kidney loop of Henle epithelial cell,kidney loop of Henle epithelial cell,CL:1000909,,,,Uosm/Posm ratio,,,Free water clearance (CH₂O),,,Urine flow (mL/min),,,,,,ANP,,,Decreased ADH,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,"19, 20",,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte Balance,,,Na⁺ reabsorption (bulk),renal sodium ion absorption,GO:0070294,,,,,,,,,,,,,65–70% of filtered Na⁺ and water reabsorbed,Na⁺/H⁺ exchange and Na⁺-solute cotransport; water follows osmotically,Na⁺/H⁺ – exchange – ions; Na⁺-solute – cotransport – solutes; Water – follows – osmotic gradient,Na⁺/H⁺ exchange ↑ & Na⁺-solute cotransport ↑ → solute movement ↑ → osmotic gradient ↑ → water reabsorption ↑,Na⁺/H⁺ exchange ↓ & Na⁺-solute cotransport ↓ → solute movement ↓ → osmotic gradient ↓ → water reabsorption ↓,minutes,Kidney,kidney,UBERON:0002113,Nephron,nephron,UBERON:0001285,Proximal tubule,renal cortex tubule,UBERON:0006853,S1–S3,,,,,,kidney proximal convoluted tubule epithelial cell,kidney proximal convoluted tubule epithelial cell,CL:1000838,kidney proximal straight tubule epithelial cell,kidney proximal straight tubule epithelial cell,CL:1000839,FENa (%),,,Urine osmolality (mOsm/kg),Osmolality of Urine,LOINC 2695-5,Urine Na⁺ (mEq/L),,,,,,Acid–base (H⁺ secretion),,,RAAS (Ang II),,,,,,Acid–base (H⁺ secretion),,,RAAS (Ang II),,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte balance,,,H⁺/K⁺ exchange,renal potassium excretion,GO:0036359,,,,,,,,,,,,,H⁺/K⁺ ATPase physiology,α-IC cells secrete H⁺ while reabsorbing K⁺,α-IC cells – secrete – H⁺; α-IC cells – reabsorb – K⁺,α-IC cells ↑ → H⁺ secretion ↑ & K⁺ reabsorption ↑ → acid excretion ↑ & potassium conservation ↑,α-IC cells ↓ → H⁺ secretion ↓ & K⁺ reabsorption ↓ → acid excretion ↓ & potassium conservation ↓,minutes,Kidney,kidney,UBERON:0002113,Nephron,nephron,UBERON:0001285,Collecting duct,kidney collecting duct epithelium,UBERON:0014388,,,,,,,α-intercalated cell,kidney collecting duct epithelial cell,CL:1000454,,,,Plasma K⁺,,,Blood pH,,,Urine K⁺,,,,,,Acid–base,,,Aldosterone,,,,,,Acid–base,,,Aldosterone,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,21,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte balance,,,Organic anion secretion,,,,,,,,,,,,,,,Organic acid handling,"PAH, oxalate, sulfate secreted in PT",PAH – secreted – PT; Oxalate – secreted – PT; Sulfate – secreted – PT,"PAH, oxalate, sulfate secretion ↑ in PT → acid/base balance & solute clearance ↑","PAH, oxalate, sulfate secretion ↓ in PT → acid/base balance & solute clearance ↓",minutes,Kidney,kidney,UBERON:0002113,Proximal tubule,renal cortex tubule,UBERON:0006853,Basolateral OAT,,,,,,,,,,,,,,,PAH clearance,,,Urinary oxalate,,,,,,,,,CV,,,GI,,,,,,CV,,,GI,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte balance,,,Intrarenal dopamine,,,,,,,,,,,,,,,Local natriuretic factor,Dopamine promotes natriuresis in PT/CD,Dopamine – promotes – natriuresis in PT/CD,Dopamine ↑ → natriuresis in PT/CD ↑ → sodium excretion ↑,Dopamine ↓ → natriuresis in PT/CD ↓ → sodium excretion ↓,minutes–hours,Kidney,kidney,UBERON:0002113,Proximal tubule,renal cortex tubule,UBERON:0006853,Collecting duct,kidney collecting duct epithelium,UBERON:0014388,,,,,,,kidney collecting duct epithelial cell,,CL:0002518,,,,Plasma dopamine,,,Urine Na⁺,,,,,,,,,CV,,,SNS,,,,,,CV,,,SNS,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte balance,,,ROMK recycling in TAL,,,,,,,,,,,,,,,Provides driving force,K⁺ recycling drives lumen +ve voltage,K⁺ recycling – drives – lumen +ve voltage,K⁺ recycling ↑ → lumen +ve voltage ↑ → cation reabsorption ↑,K⁺ recycling ↓ → lumen +ve voltage ↓ → cation reabsorption ↓,seconds–minutes,Kidney,kidney,UBERON:0002113,Loop of Henle,loop of Henle,UBERON:0001288,Thick ascending limb,thick ascending limb of loop of Henle,UBERON:0001291,,,,,,,kidney loop of Henle epithelial cell,kidney loop of Henle epithelial cell,CL:1000909,,,,Urinary K⁺,,,Plasma K⁺,,,,,,,,,Mg²⁺ paracellular,,,Ca²⁺ paracellular,,,,,,Mg²⁺ paracellular,,,Ca²⁺ paracellular,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte fine-tuning,,,NaCl reabsorption (DCT),,,,,,,,,,,,,,,~4% Na⁺; pharmacology and regulation,Thiazide-sensitive NaCl cotransporter,Thiazide-sensitive NaCl cotransporter – mediates – NaCl reabsorption,Thiazide-sensitive NaCl cotransporter ↑ → NaCl reabsorption ↑,Thiazide-sensitive NaCl cotransporter ↓ → NaCl reabsorption ↓,minutes,Kidney,kidney,UBERON:0002113,Nephron,nephron,UBERON:0001285,,,,,,,,,,Distal convoluted tubule,epithelial cell of distal tubule,CL:0002305,,,,Plasma Na⁺,,,Urinary Na⁺,,,BP,,,,,,Aldosterone (late distal),,,ANP,,,,,,Aldosterone (late distal),,,ANP,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,"18, 20",,,,,,,,,
urinary system,renal system process,GO:0003014,Growth & Maintenance,metabolic process,GO:0008152,Endocrine conversion,,,"1,25(OH)₂D synthesis",,,,,,,,,,,,,,,Links to bone and intestinal Ca/PO₄ balance,"Proximal tubule converts 25(OH)D→1,25(OH)₂D","Proximal tubule converts 25(OH)D – leads to – 1,25(OH)₂D","Proximal tubule converts 25(OH)D ↑ → 1,25(OH)₂D ↑","Proximal tubule converts 25(OH)D ↓ → 1,25(OH)₂D ↓",days,Kidney,kidney,UBERON:0002113,Nephron,nephron,UBERON:0001285,Proximal tubule,renal cortex tubule,UBERON:0006853,,,,,,,kidney proximal convoluted tubule epithelial cell,kidney proximal convoluted tubule epithelial cell,CL:1000838,kidney proximal straight tubule epithelial cell,kidney proximal straight tubule epithelial cell,CL:1000839,"1,25(OH)₂D (pg/mL)",,,"Calcium, phosphate",,,PTH,,Skeletal,,,,Endocrine (PTH),,,GI absorption,,,,,,Endocrine (PTH),,,GI absorption,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,"17, 18",,,,,,,,,
urinary system,renal system process,GO:0003014,Growth & Maintenance,metabolic process,GO:0008152,Endocrine production,,,Erythropoietin,,,,,,,,,,,,,,,Kidney endocrine roles overview,Cortical interstitial fibroblasts produce EPO under hypoxia,Cortical interstitial fibroblasts – produce – EPO； Hypoxia – stimulates – EPO production,Hypoxia ↑ → Cortical interstitial fibroblasts ↑ → EPO production ↑ → erythropoiesis ↑,Oxygen ↑ → Hypoxia ↓ → Cortical interstitial fibroblast activity ↓ → EPO production ↓ →,days,Kidney,kidney,UBERON:0002113,Interstitium,kidney interstitium,UBERON:0005215,renal cortex interstitium,renal cortex interstitium,UBERON:0005270,,,,,,,Cortical fibroblasts,,,,,,Serum EPO,,,Hemoglobin/Hct,,,—,,,,,,Hematopoiesis,,,—,,,,,,Hematopoiesis,,,—,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Endocrine regulation,,,ANP-mediated natriuresis,,,,,,,,,,,,,,,Volume expansion natriuresis,"ANP dilates afferent, constricts efferent → ↑ GFR & Na⁺ excretion","ANP dilates afferent, constricts efferent – leads to – ↑ GFR & Na⁺ excretion","ANP dilates afferent, constricts efferent ↑ → ↑ GFR & Na⁺ excretion ↑","ANP dilates afferent, constricts efferent ↓ → ↑ GFR & Na⁺ excretion ↓",minutes–hours,Kidney,kidney,UBERON:0002113,Nephron,nephron,UBERON:0001285,Afferent/efferent arterioles,renal afferent arteriole,UBERON:0004639,Collecting duct,kidney collecting duct epithelium,UBERON:0014388,,,,,,,,,,Plasma ANP,,,Urinary Na⁺,,,BP,,,,,,CV (atria),,,RAAS (antagonism),,,,,,CV (atria),,,RAAS (antagonism),,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration barrier,nephrocyte filtration,GO:0097206,Podocyte slit diaphragm,,,,,,,,,,,,,,,Barrier prevents protein filtration,Charge- and size-selective barrier,Barrier – filters – solutes based on charge and size,Barrier integrity ↑ → selective filtration ↑ → prevents protein loss,Barrier damage ↑ → selectivity ↓ → proteinuria ↑,milliseconds,Kidney,kidney,UBERON:0002113,Glomerulus,renal glomerulus,UBERON:0000074,,,,,,,,,,Podocytes,podocyte,CL:0000653,,,,Proteinuria (dipstick),,,Serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC 1751-7,,,,,,,CV,,,Immune,,,,,,CV,,,Immune,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration regulation,negative regulation of glomerular filtration,GO:0003105,Autoregulation,negative regulation of glomerular filtration,GO:0003105,Myogenic response,,,,,,,,,,,,Maintains GFR across 80–180 mmHg,Afferent arteriole constricts when pressure ↑,Afferent arteriole – constricts – in response to pressure ↑,Pressure ↑ → afferent arteriole constriction ↑ → GFR stabilization ↑,Pressure ↓ → afferent arteriole constriction ↓ → GFR ↓,seconds,Kidney,kidney,UBERON:0002113,Arterioles,kidney arterial blood vessel,UBERON:0003644,Afferent arteriole,renal afferent arteriole,UBERON:0004639,,,,,,,,,,,,,Renal blood flow (RBF),,,MAP (mmHg),,,—,,,,,,CV (BP control),,,—,,,,,,CV (BP control),,,—,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration regulation,negative regulation of glomerular filtration,GO:0003105,Tubuloglomerular feedback,negative regulation of glomerular filtration,GO:0003105,,,,,,,,,,,,,Key autoregulatory loop,"Macula densa senses NaCl, adjusts afferent tone",Macula densa – senses – NaCl; Macula densa – adjusts – afferent tone,NaCl sensing ↑ → afferent tone adjustment ↑ → GFR regulation ↑,NaCl sensing ↓ → afferent tone adjustment ↓ → GFR regulation ↓,seconds–minutes,Kidney,kidney,UBERON:0002113,JG apparatus,juxtaglomerular apparatus,UBERON:0002303,Macula densa,,,Afferent arteriole,renal afferent arteriole,UBERON:0004639,,,,,,,,,,GFR,,,Plasma renin activity,Renin [Enzymatic activity/volume] in Plasma,LOINC 2915-7,—,,,,,,RAAS,,,Sympathetic nerves,,,,,,RAAS,,,Sympathetic nerves,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration regulation,negative regulation of glomerular filtration,GO:0003105,Mesangial cell contractility,negative regulation of glomerular filtration,GO:0003105,,,,,,,,,,,,,Mesangial cell role in Kf,Alters surface area available for filtration,Mesangial cells – alter – filtration surface area,Mesangial cell contraction ↑ → filtration surface area ↓ → GFR ↓,Mesangial cell relaxation ↑ → filtration surface area ↑ → GFR ↑,seconds–minutes,Kidney,kidney,UBERON:0002113,Glomerulus,renal glomerulus,UBERON:0000074,,,,,,,,,,Mesangial cells,,,,,,GFR,,,Filtration coefficient (Kf),,,,,,,,,CV,,,RAAS,,,,,,CV,,,RAAS,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Fluid & Electrolyte Balance,glomerular filtration,GO:0003094,Glomerular filtration,glomerular filtration,GO:0003094,,,,,,,,,,,,,"Overview of RBF, filtration fraction, Starling forces",Size- and charge-selective filtration of plasma water/solutes into Bowman’s space,Glomerular filtration barrier – filters – plasma water/solutes; Filtration – selective for – size and charge,Barrier integrity ↑ → selective filtration ↑ → prevents protein loss,Barrier damage ↑ → selectivity ↓ → proteinuria ↑,seconds,Kidney,kidney,UBERON:0002113,Nephron,nephron,UBERON:0001285,Glomerulus,renal glomerulus,UBERON:0000074,Bowman’s space,,,,,,,,,,,,GFR (mL/min),,,Serum creatinine (mg/dL),Creatinine [Mass/volume] in Serum or Plasma,LOINC 2160-0,Cystatin C (mg/L),,,,,,Cardiovascular (renal blood flow),,,RAAS,,,,,,Cardiovascular (renal blood flow),,,RAAS,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
